bedrooms,beds,bath,zipcode,host_is_superhost,review_scores_rating,time_quarter,has_pool,is_petfriendly,has_workspace,has_freeparking,has_gym,home_price_aprx,price,occupancy_rate
1,2,1.0,78702,0,4.73,Q4,1,0,0,0,1,613000,205.0,0.0726552179656539
1,2,1.5,78702,0,4.89,Q4,1,0,0,0,1,613000,200.0,0.2028169014084507
1,2,1.0,78702,0,4.71,Q4,1,0,0,0,1,613000,200.0,0.6125738850080602
2,3,2.0,78702,0,4.66,Q4,1,0,0,0,1,613000,208.0,0.3729202524383247
2,3,1.0,78722,1,4.93,Q4,0,1,1,1,0,595000,126.0,0.627763041556145
1,1,1.0,78702,1,4.84,Q4,0,0,0,1,0,613000,89.0,0.2169137836353651
1,1,1.0,78701,1,4.85,Q4,0,1,1,1,0,727000,93.0,0.3708206686930091
1,2,1.0,78704,1,4.9,Q4,1,0,1,1,0,802000,95.0,0.0436300174520069
3,3,1.0,78741,1,4.8,Q4,0,1,0,1,0,397000,89.0,0.2398081534772182
2,2,2.0,78722,1,5.0,Q4,0,1,1,1,0,595000,315.0,0.1146384479717813
1,3,1.0,78731,0,4.3,Q4,1,1,0,1,1,1019000,65.0,0.0733675715333822
3,4,2.0,78734,0,4.61,Q4,0,0,1,1,0,648000,300.0,0.118491921005386
4,7,4.0,78723,0,5.0,Q4,1,1,1,1,0,502000,369.0,0.0332225913621262
2,2,1.0,78757,1,5.0,Q4,0,0,0,1,0,612000,109.0,0.1765695067264574
3,3,2.0,78704,1,4.91,Q4,0,0,1,1,0,802000,135.0,0.1953573891059526
4,6,2.0,78721,1,4.85,Q4,0,0,1,1,0,464000,229.0,0.1691607026675341
2,2,1.0,78745,0,5.0,Q4,0,0,0,1,0,456000,98.0,0.0154798761609907
3,6,2.5,78744,1,4.93,Q4,0,1,1,1,0,358000,166.0,0.3213412504366049
1,1,1.0,78723,0,5.0,Q4,0,0,1,1,0,502000,90.0,0.0037363223912463
3,2,1.0,78748,1,4.95,Q4,0,1,1,0,0,440000,101.0,0.2727925340990668
1,3,1.0,78751,0,4.02,Q4,0,1,0,1,0,636000,67.0,0.4216660953033939
1,2,1.0,78704,1,5.0,Q4,1,0,1,0,1,802000,243.0,0.1323251417769376
1,1,1.5,78704,0,4.7,Q4,0,0,1,1,0,802000,79.0,0.3674832962138085
3,3,1.0,78757,0,4.96,Q4,0,1,1,0,0,612000,98.0,0.0809574093629003
2,3,2.0,78701,0,4.64,Q4,1,1,1,0,1,727000,164.0,0.5188503172825681
2,2,1.0,78704,0,4.97,Q4,0,1,1,1,0,802000,155.0,0.2143727161997564
4,4,3.0,78704,1,5.0,Q4,0,0,1,1,0,802000,750.0,0.170886075949367
5,13,4.0,78746,1,4.96,Q4,1,1,1,1,0,1721000,1529.0,0.1177536231884057
3,3,1.0,78704,1,4.99,Q4,0,1,1,0,0,802000,299.0,0.2284768211920529
1,2,1.0,78748,0,4.71,Q4,0,1,1,1,0,440000,85.0,0.0607111882046834
3,8,2.0,78723,1,4.9,Q4,0,1,1,1,0,502000,92.0,0.7
2,2,2.0,78703,1,5.0,Q4,0,0,1,1,0,1324000,116.0,0.1849257495096666
1,1,1.0,78702,0,4.92,Q4,0,0,1,1,0,613000,165.0,0.0950570342205323
3,4,3.0,78701,1,5.0,Q4,1,0,1,0,1,727000,497.0,0.0282308657465495
2,3,1.5,78704,1,4.93,Q4,0,0,0,1,0,802000,153.0,0.0975773889636608
3,4,2.0,78746,0,5.0,Q4,0,1,1,1,1,1721000,595.0,0.0049975012493753
3,3,2.0,78721,1,4.92,Q4,0,1,1,0,0,464000,176.0,0.1977715877437326
1,1,1.0,78731,0,4.75,Q4,1,1,1,1,1,1019000,80.0,0.0144300144300144
3,4,2.0,78702,0,4.94,Q4,0,1,1,1,1,613000,225.0,0.3320158102766798
2,2,1.0,78752,0,4.52,Q4,0,1,1,0,0,422000,116.0,0.5920444033302498
3,4,2.5,78704,1,5.0,Q4,0,0,1,0,0,802000,291.0,0.0277567499369164
1,1,1.0,78741,1,4.98,Q4,0,1,1,1,0,397000,81.0,0.7
1,1,1.0,78727,1,4.91,Q4,0,0,1,1,0,474000,88.0,0.7
4,6,2.0,78741,0,4.83,Q4,0,0,1,1,0,397000,188.0,0.368474923234391
1,2,1.0,78704,0,4.61,Q4,0,1,1,1,0,802000,84.0,0.7
1,2,1.0,78704,1,4.88,Q4,1,1,1,1,0,802000,87.0,0.5159958720330238
4,4,2.0,78704,1,4.86,Q4,0,1,1,1,0,802000,297.0,0.0703694395576778
4,10,4.0,78745,1,4.0,Q4,1,1,1,1,0,456000,1430.3333333333333,0.0063211125158027
2,3,2.0,78701,1,4.86,Q4,1,0,1,0,1,727000,227.0,0.0911458333333333
3,4,2.0,78704,1,4.8,Q4,1,0,1,1,0,802000,304.0,0.4679376083188908
2,2,1.0,78702,1,4.85,Q4,0,1,1,0,0,613000,175.0,0.3340618170465189
3,3,2.0,78725,0,4.9,Q4,0,1,1,1,0,313000,100.0,0.5043103448275862
3,3,2.5,78744,1,4.95,Q4,1,1,0,1,1,358000,200.0,0.1306782825140012
2,2,2.0,78702,1,5.0,Q4,0,1,1,1,0,613000,120.0,0.1611940298507462
2,2,1.5,78742,0,4.62,Q4,0,1,1,1,0,527000,79.0,0.0307546723444523
4,4,2.5,78702,0,5.0,Q4,0,0,1,1,0,613000,700.0,0.107492886500158
2,2,2.0,78701,0,4.75,Q4,1,1,1,0,1,727000,199.0,0.3712035995500562
2,2,2.0,78759,0,4.76,Q4,1,0,0,0,1,661000,200.0,0.0840901446350487
2,2,2.5,78702,0,5.0,Q4,0,0,1,1,0,613000,375.0,0.0182054616384915
1,2,1.0,78757,0,4.12,Q4,0,1,1,1,0,612000,68.0,0.6993006993006993
2,3,2.0,78731,0,5.0,Q4,0,0,0,1,0,1019000,225.0,0.014903129657228
2,2,2.5,78753,0,4.73,Q4,0,1,1,1,0,364000,175.0,0.3192621496984746
5,8,2.0,78744,1,4.85,Q4,0,1,1,1,0,358000,215.0,0.2313167259786477
0,1,1.0,78752,0,4.48,Q4,1,1,1,1,1,422000,59.0,0.0723497955331865
0,1,1.0,78752,0,4.61,Q4,1,1,1,1,1,422000,59.0,0.068533969010727
0,1,1.0,78752,0,4.46,Q4,1,1,1,1,1,422000,69.0,0.075
0,1,1.0,78752,0,4.71,Q4,1,1,1,1,1,422000,69.0,0.1245921091664194
2,3,1.0,78751,0,4.51,Q4,1,0,1,1,0,636000,61.0,0.4093198992443325
1,2,1.0,78734,0,4.25,Q4,0,1,1,1,0,648000,99.0,0.7
1,3,1.0,78704,0,4.62,Q4,1,0,1,1,1,802000,248.33333333333334,0.7
4,10,3.0,78741,1,4.93,Q4,0,1,1,1,0,397000,331.0,0.2624572080639026
7,14,5.0,78737,0,5.0,Q4,1,0,0,1,0,786000,514.0,0.0030021014710297
1,3,1.0,78704,0,4.52,Q4,0,1,1,1,0,802000,116.0,0.0720777185835161
1,1,1.0,78729,0,3.0,Q4,0,0,1,0,1,457000,108.0,0.0573065902578796
1,2,1.0,78703,0,4.44,Q4,0,1,1,0,0,1324000,90.0,0.1301706682094301
2,3,1.0,78752,0,4.83,Q4,0,1,1,0,0,422000,108.0,0.6581352833638026
3,4,2.0,78704,1,4.37,Q4,1,1,1,1,1,802000,250.0,0.1358189081225033
1,2,1.0,78731,1,4.7,Q4,1,0,1,1,0,1019000,113.0,0.2601568068424804
2,1,1.0,78704,1,5.0,Q4,0,0,1,1,0,802000,178.0,0.1439232409381663
4,9,3.0,78737,1,4.83,Q4,1,1,1,1,0,786000,295.0,0.24859287054409
3,3,2.5,78741,0,4.67,Q4,0,0,1,1,0,397000,942.0,0.0268817204301075
3,3,2.0,78704,1,4.93,Q4,0,0,0,1,0,802000,119.0,0.2954080140391927
5,13,4.5,78734,1,4.83,Q4,1,0,0,0,0,648000,860.3333333333334,0.1050228310502283
2,2,1.0,78704,1,4.96,Q4,0,1,1,1,0,802000,100.0,0.0749279538904899
4,5,3.5,78737,0,5.0,Q4,1,0,1,1,0,786000,525.0,0.1584283903675538
2,3,1.0,78756,0,5.0,Q4,0,0,0,1,0,728000,150.0,0.0596421471172962
1,1,1.0,78704,1,4.94,Q4,0,0,0,1,0,802000,81.0,0.1981929466627805
2,2,1.0,78704,1,4.85,Q4,0,0,1,1,0,802000,160.33333333333334,0.7
1,3,1.0,78733,1,4.97,Q4,0,0,0,0,0,1120000,166.0,0.3089887640449438
2,2,2.0,78741,1,4.98,Q4,1,0,1,1,1,397000,90.0,0.5756929637526652
2,4,2.0,78759,1,5.0,Q4,0,1,1,1,0,661000,97.0,0.0918660287081339
1,1,1.0,78702,1,5.0,Q4,1,0,1,1,0,613000,146.0,0.1015625
2,3,2.0,78723,0,4.77,Q4,0,1,1,1,0,502000,119.0,0.3191030616645106
2,3,1.0,78704,0,4.89,Q4,0,0,1,1,0,802000,220.0,0.0322234156820623
1,2,1.0,78756,1,4.79,Q4,1,0,1,1,0,728000,50.0,0.3431531239883457
3,5,2.0,78704,0,5.0,Q4,0,1,1,1,0,802000,400.0,0.0253050158156348
3,3,2.0,78752,1,4.88,Q4,0,0,1,1,0,422000,274.3333333333333,0.0799753921870193
2,2,2.0,78741,1,4.99,Q4,1,0,1,1,0,397000,82.0,0.4657534246575342
0,2,1.0,78704,0,4.87,Q4,0,0,0,1,0,802000,95.0,0.0725689404934687
2,4,2.0,78759,0,5.0,Q4,1,0,1,0,0,661000,289.0,0.0171232876712328
1,2,1.0,78756,1,4.83,Q4,1,0,1,1,0,728000,50.0,0.3864891198441052
1,2,1.0,78751,1,4.79,Q4,1,0,1,1,0,636000,50.0,0.2804642166344294
2,2,2.5,78745,0,5.0,Q4,0,0,1,1,0,456000,425.0,0.0137741046831955
2,3,1.0,78723,0,4.72,Q4,0,0,1,1,0,502000,108.33333333333333,0.1418786692759295
3,4,3.0,78746,0,5.0,Q4,1,0,1,1,0,1721000,433.3333333333333,0.0191326530612244
3,2,2.0,78744,0,4.74,Q4,0,1,1,1,0,358000,231.33333333333334,0.0616282841388258
2,6,2.0,78731,1,4.82,Q4,1,1,1,1,0,1019000,234.0,0.0916666666666666
5,6,3.5,78739,1,5.0,Q4,0,0,1,1,0,794000,243.0,0.0038722168441432
1,2,1.0,78702,0,4.93,Q4,0,1,1,1,0,613000,69.0,0.7
2,2,1.0,78702,0,4.75,Q4,0,1,0,0,0,613000,103.0,0.2378616969102501
2,2,2.0,78702,1,4.98,Q4,0,0,1,0,0,613000,379.0,0.2186468646864686
2,2,2.5,78704,0,4.93,Q4,0,1,1,0,1,802000,190.0,0.1000357270453733
2,2,2.5,78702,1,4.96,Q4,0,1,1,1,0,613000,380.0,0.7
3,3,2.0,78757,0,5.0,Q4,0,1,1,1,0,612000,200.0,0.0312151616499442
1,2,1.0,78741,0,4.7,Q4,1,1,0,0,0,397000,99.0,0.1667361400583576
3,3,2.5,78725,1,5.0,Q4,0,0,1,1,0,313000,267.0,0.075642965204236
3,4,2.0,78734,0,4.5,Q4,0,0,1,0,0,648000,395.0,0.0618556701030927
3,5,2.0,78759,0,4.69,Q4,0,1,1,1,0,661000,162.33333333333334,0.2483737433471319
1,1,1.0,78753,1,4.92,Q4,0,0,1,1,0,364000,61.0,0.4419525065963061
1,1,1.0,78704,0,5.0,Q4,1,0,0,1,1,802000,200.0,0.0071864893999281
2,2,2.0,78741,1,4.98,Q4,0,1,0,1,0,397000,157.0,0.1108346527934856
2,2,2.0,78702,0,5.0,Q4,0,0,1,0,0,613000,206.0,0.0278396436525612
2,2,1.0,78745,1,4.82,Q4,0,0,0,1,0,456000,62.0,0.4963544587773416
4,4,2.5,78736,1,5.0,Q4,0,0,1,1,0,529000,298.0,0.1192327630896837
4,4,2.0,78704,0,4.73,Q4,1,0,1,0,0,802000,715.0,0.6933911159263272
3,4,2.5,78752,0,4.5,Q4,1,1,1,1,0,422000,170.0,0.4201680672268907
5,4,2.5,78727,0,5.0,Q4,0,1,1,1,0,474000,85.0,0.0587823652904128
2,3,1.0,78723,0,4.6,Q4,1,1,1,1,0,502000,74.0,0.7
5,6,3.0,78702,1,4.97,Q4,0,0,1,1,1,613000,156.0,0.3093987157034442
3,5,2.0,78702,1,4.82,Q4,0,0,0,0,0,613000,233.0,0.1532912533814247
1,1,1.5,78731,0,5.0,Q4,0,0,1,1,0,1019000,175.0,0.0172950536146662
1,1,1.0,78722,1,5.0,Q4,0,1,1,1,0,595000,115.0,0.1838805970149253
2,3,1.5,78702,1,4.95,Q4,0,0,1,1,0,613000,125.0,0.3931947069943289
1,1,1.0,78704,1,4.9,Q4,0,0,1,1,0,802000,127.33333333333333,0.2027027027027027
3,3,2.0,78728,1,4.98,Q4,0,1,1,1,0,432000,129.0,0.1500348918353105
3,4,2.0,78734,0,4.88,Q4,0,0,1,1,0,648000,257.0,0.0844772967265047
1,1,1.0,78704,1,4.97,Q4,1,0,1,0,1,802000,186.0,0.3163444639718805
2,3,1.0,78751,0,4.48,Q4,1,0,1,1,0,636000,68.0,0.5319148936170213
2,3,1.0,78751,0,4.17,Q4,0,0,1,1,0,636000,61.0,0.1878522229179711
2,3,1.0,78751,0,4.54,Q4,0,0,1,1,0,636000,67.0,0.3685196752029981
1,1,1.0,78704,1,4.97,Q4,1,0,1,0,1,802000,168.0,0.3114186851211072
4,5,4.0,78739,1,5.0,Q4,1,1,1,1,0,794000,670.0,0.2249240121580547
1,1,1.0,78721,1,5.0,Q4,0,1,1,0,0,464000,66.0,0.0224278104850014
0,1,1.0,78752,0,4.66,Q4,1,1,1,1,1,422000,59.0,0.1037037037037037
0,1,1.0,78752,0,4.68,Q4,1,1,1,1,1,422000,59.0,0.110086283844094
2,2,2.0,78704,1,4.91,Q4,1,1,1,1,1,802000,99.5,0.2627070245573957
2,2,2.0,78704,0,4.9,Q4,1,1,1,1,1,802000,85.66666666666667,0.4482758620689655
3,4,2.5,78703,1,5.0,Q4,0,0,1,0,0,1324000,151.0,0.1291989664082687
3,5,2.5,78721,0,4.81,Q4,0,1,1,1,0,464000,188.0,0.0877674163466813
3,2,2.0,78721,1,5.0,Q4,0,1,1,1,0,464000,158.0,0.0511073253833049
2,2,2.0,78741,1,5.0,Q4,0,0,1,0,0,397000,186.0,0.4067796610169492
1,1,1.0,78736,0,5.0,Q4,0,0,1,1,0,529000,100.0,0.012510425354462
1,3,1.5,78741,1,4.85,Q4,0,1,1,0,0,397000,94.0,0.7
0,1,1.0,78704,0,4.83,Q4,1,0,1,1,1,802000,155.0,0.0297619047619047
3,3,2.5,78723,1,5.0,Q4,1,0,1,1,0,502000,346.0,0.0929152148664343
3,4,2.5,78722,1,4.75,Q4,0,0,1,1,1,595000,161.0,0.0998185117967332
3,3,2.0,78702,1,4.96,Q4,0,0,1,1,0,613000,275.0,0.7
1,1,1.0,78701,1,5.0,Q4,0,1,0,1,1,727000,166.0,0.298780487804878
1,1,1.0,78722,0,5.0,Q4,0,0,1,1,0,595000,150.0,0.0858062209510189
3,4,2.5,78704,1,4.93,Q4,0,1,1,0,0,802000,399.3333333333333,0.2252858103564223
1,1,1.0,78737,1,4.91,Q4,1,1,1,0,0,786000,124.0,0.131694468832309
2,2,1.0,78705,1,5.0,Q4,0,0,1,0,0,353000,295.0,0.0768658566823704
4,4,2.0,78749,1,4.93,Q4,0,1,1,1,0,568000,168.0,0.2324570932000869
2,4,1.0,78744,1,4.74,Q4,0,1,1,1,0,358000,63.0,0.3307548679647906
0,1,1.0,78745,1,4.81,Q4,0,1,1,1,0,456000,112.0,0.0807202732070785
0,1,1.0,78744,1,4.89,Q4,0,0,1,1,0,358000,92.0,0.3818953323903818
0,1,1.0,78745,1,5.0,Q4,0,0,1,1,0,456000,100.0,0.1538461538461538
3,3,2.0,78757,1,4.88,Q4,1,0,1,0,0,612000,266.0,0.0959737827715355
6,6,3.5,78748,0,4.92,Q4,0,0,1,1,0,440000,416.0,0.4097452934662237
2,2,1.0,78722,1,4.96,Q4,0,0,1,0,0,595000,164.0,0.1644350481559784
2,2,1.0,78704,1,5.0,Q4,0,0,0,0,0,802000,113.0,0.1711840228245363
1,1,1.0,78705,0,4.57,Q4,0,0,1,1,0,353000,99.0,0.080707148347425
1,1,1.0,78752,0,5.0,Q4,0,0,1,1,0,422000,150.0,0.0338791643139469
2,1,1.5,78741,1,4.96,Q4,0,1,1,1,0,397000,89.0,0.0870223231176693
1,1,1.0,78722,1,4.84,Q4,0,0,1,1,0,595000,152.0,0.1088513319965625
3,3,3.0,78702,1,5.0,Q4,0,0,1,0,0,613000,214.0,0.0675675675675675
3,4,2.0,78758,0,4.8,Q4,0,1,1,1,0,398000,529.0,0.0309023485784919
3,8,3.0,78734,1,4.88,Q4,0,1,1,1,0,648000,800.0,0.7
3,3,3.0,78702,0,4.8,Q4,0,0,1,1,0,613000,1025.0,0.1083423618634886
3,5,2.0,78737,0,4.5,Q4,1,0,1,1,0,786000,325.0,0.0088319717376904
0,1,1.0,78722,1,4.97,Q4,0,0,0,1,0,595000,116.0,0.1060171919770773
2,2,1.0,78702,0,5.0,Q4,0,1,1,1,1,613000,454.3333333333333,0.0299550673989016
3,3,2.5,78704,0,4.57,Q4,0,1,0,1,0,802000,300.0,0.3262411347517731
2,2,2.0,78704,1,5.0,Q4,1,1,1,0,1,802000,176.0,0.1542416452442159
2,3,1.0,78756,0,4.84,Q4,0,1,0,1,0,728000,100.0,0.1160092807424593
2,2,2.0,78702,1,4.99,Q4,1,1,1,1,0,613000,106.0,0.7
2,2,2.0,78702,1,5.0,Q4,0,0,1,1,0,613000,146.0,0.1584653878231859
2,2,1.0,78756,0,4.88,Q4,0,1,0,1,0,728000,100.0,0.0794392523364486
4,3,2.5,78749,0,5.0,Q4,1,0,1,1,0,568000,1000.0,0.0336071695294996
2,2,2.0,78741,0,4.8,Q4,1,1,1,1,1,397000,79.0,0.5955734406438632
2,2,1.0,78756,0,5.0,Q4,0,1,0,1,0,728000,100.0,0.0936329588014981
2,2,1.5,78704,1,4.93,Q4,0,0,1,1,0,802000,93.0,0.7
2,3,2.5,78704,0,4.92,Q4,0,0,1,1,0,802000,225.0,0.7
4,4,2.0,78732,1,4.93,Q4,0,0,1,1,0,831000,234.0,0.0952380952380952
1,1,1.0,78704,1,4.88,Q4,0,0,1,1,0,802000,84.0,0.7
2,4,1.5,78701,0,5.0,Q4,1,1,0,1,0,727000,235.0,0.0837793809634628
1,1,1.0,78752,1,4.92,Q4,1,1,1,1,1,422000,120.0,0.7
3,4,1.0,78744,0,4.6,Q4,0,1,1,1,0,358000,164.0,0.1467576791808873
1,2,1.0,78703,1,4.96,Q4,1,0,0,1,0,1324000,133.0,0.7
2,2,1.0,78722,1,4.96,Q4,0,1,1,1,0,595000,133.0,0.7
2,2,2.0,78704,1,5.0,Q4,1,0,1,0,1,802000,455.6666666666667,0.1089494163424124
3,8,2.0,78702,1,4.91,Q4,0,0,1,1,0,613000,342.0,0.1146560319042871
0,2,1.0,78752,0,4.43,Q4,1,1,1,1,1,422000,64.0,0.0838825644098262
2,3,1.0,78704,0,4.31,Q4,0,1,1,1,0,802000,80.0,0.7
3,4,2.5,78746,0,5.0,Q4,0,0,1,1,0,1721000,300.0,0.0036859565057132
3,4,2.5,78725,0,4.67,Q4,1,0,1,1,0,313000,175.0,0.7
1,2,1.0,78702,0,4.87,Q4,1,0,1,1,1,613000,185.0,0.7
1,1,1.0,78736,0,4.0,Q4,0,0,0,1,0,529000,85.0,0.0215749730312837
1,1,1.0,78703,1,4.94,Q4,0,0,1,0,0,1324000,108.0,0.3110492107706592
2,2,2.0,78704,1,5.0,Q4,1,0,1,0,1,802000,280.0,0.0986784140969163
2,3,2.0,78702,0,4.78,Q4,0,1,1,1,0,613000,119.0,0.1864035087719298
2,2,2.5,78721,1,4.9,Q4,0,0,0,1,0,464000,142.0,0.7
1,1,1.0,78757,0,5.0,Q4,1,0,0,1,0,612000,146.0,0.0243111831442463
1,1,1.0,78703,1,4.91,Q4,0,0,1,1,0,1324000,119.0,0.2572497661365762
3,4,2.5,78748,1,4.85,Q4,0,1,1,1,0,440000,229.0,0.0829187396351575
2,2,1.0,78703,1,5.0,Q4,0,1,1,1,0,1324000,117.0,0.1476793248945147
2,2,1.0,78741,1,4.93,Q4,0,0,1,1,0,397000,79.0,0.621301775147929
2,2,2.5,78702,1,4.99,Q4,0,1,1,1,0,613000,123.0,0.2609536082474227
1,3,1.0,78704,0,4.84,Q4,0,0,1,1,0,802000,124.0,0.2286647611269906
0,1,1.0,78702,0,4.72,Q4,1,1,1,1,1,613000,1000.0,0.5590062111801242
1,1,1.0,78702,0,4.67,Q4,1,1,0,1,1,613000,1110.0,0.4665629860031104
4,5,3.0,78702,1,4.97,Q4,0,1,1,1,0,613000,547.0,0.2118780096308186
4,4,3.0,78744,1,4.83,Q4,0,1,1,0,0,358000,340.0,0.538860103626943
1,2,1.0,78752,0,4.35,Q4,0,0,1,1,0,422000,55.0,0.2506265664160401
1,2,1.0,78723,0,3.92,Q4,1,0,1,1,0,502000,51.0,0.0783289817232376
1,2,1.0,78723,0,4.26,Q4,1,0,1,1,0,502000,53.0,0.1980830670926517
5,7,4.0,78745,1,5.0,Q4,1,1,1,1,0,456000,1193.0,0.2426984779925956
1,2,1.0,78704,1,5.0,Q4,1,1,1,0,1,802000,182.0,0.0618374558303886
2,2,2.0,78704,1,5.0,Q4,1,0,1,0,1,802000,285.0,0.0438981562774363
2,2,2.0,78704,0,4.83,Q4,0,0,1,1,0,802000,450.0,0.0148257968865826
3,3,2.0,78735,0,5.0,Q4,1,1,1,1,0,823000,175.0,0.0926497838171711
1,1,1.0,78704,1,4.43,Q4,1,0,1,0,1,802000,127.0,0.7
1,1,1.0,78723,1,4.94,Q4,0,0,1,1,0,502000,83.0,0.524759793052476
5,5,3.0,78745,1,4.83,Q4,1,0,1,1,0,456000,265.0,0.5344585091420534
3,3,1.0,78746,1,4.76,Q4,0,1,1,1,0,1721000,247.0,0.7
2,2,2.0,78753,1,4.91,Q4,1,1,1,1,0,364000,121.0,0.1667875271936185
2,2,1.0,78704,0,5.0,Q4,0,1,1,1,0,802000,140.0,0.0117554858934169
2,2,1.5,78704,1,5.0,Q4,0,0,1,0,0,802000,172.0,0.0170551449687322
1,2,1.0,78741,1,4.8,Q4,1,1,0,1,0,397000,68.0,0.1634877384196185
3,4,2.0,78745,1,4.96,Q4,0,1,0,1,0,456000,139.0,0.1861993428258488
1,1,1.0,78704,0,5.0,Q4,0,0,1,0,0,802000,140.0,0.0407860585836114
2,3,1.5,78721,0,4.94,Q4,0,1,1,1,0,464000,227.66666666666666,0.0450337753314986
2,2,1.0,78721,0,5.0,Q4,0,0,1,1,0,464000,200.0,0.2267573696145124
1,1,1.0,78702,0,4.81,Q4,1,1,1,1,1,613000,165.0,0.7
1,1,1.0,78729,0,3.0,Q4,0,0,1,0,1,457000,76.0,0.0734394124847001
0,2,1.0,78752,0,4.72,Q4,1,1,0,1,1,422000,48.0,0.0859004739336492
2,2,2.0,78722,0,4.6,Q4,0,1,0,1,0,595000,155.0,0.0829462508294625
4,4,2.0,78758,1,4.91,Q4,1,0,0,0,0,398000,304.0,0.0838414634146341
2,2,1.0,78705,0,4.42,Q4,1,0,1,1,0,353000,72.0,0.3301587301587301
2,3,1.0,78751,0,4.58,Q4,0,0,1,1,0,636000,61.0,0.5991352686843731
2,3,1.0,78751,0,4.48,Q4,0,0,1,1,0,636000,75.0,0.4272959183673469
4,4,3.0,78744,0,5.0,Q4,1,0,1,1,0,358000,952.3333333333334,0.0123711340206185
3,3,2.0,78751,0,5.0,Q4,0,0,1,1,0,636000,200.0,0.0255754475703324
3,3,1.0,78721,1,4.92,Q4,0,1,1,1,0,464000,151.0,0.0822924320352681
1,1,2.0,78756,0,5.0,Q4,0,0,1,1,0,728000,400.0,0.0035701535166012
3,4,2.0,78728,1,4.89,Q4,0,1,1,0,0,432000,164.0,0.1236174365647365
0,1,1.0,78702,0,5.0,Q4,0,0,1,0,0,613000,95.0,0.0818429827220369
3,3,2.0,78741,0,4.57,Q4,0,0,1,0,0,397000,149.0,0.0556660039761431
2,2,1.0,78704,1,4.92,Q4,1,1,1,1,0,802000,123.0,0.7
3,3,2.0,78702,1,4.94,Q4,0,0,1,1,0,613000,199.0,0.4339092004821213
3,3,2.0,78704,1,5.0,Q4,1,0,1,0,1,802000,571.6666666666666,0.0486854917234664
2,2,1.0,78704,0,5.0,Q4,0,1,1,1,0,802000,252.0,0.0531286894923258
2,5,2.0,78741,0,4.55,Q4,1,0,0,1,0,397000,78.0,0.3294945617402431
3,3,3.0,78734,0,4.88,Q4,0,0,1,1,1,648000,275.0,0.0299850074962518
3,3,2.0,78745,1,5.0,Q4,0,0,1,0,0,456000,239.0,0.2116741500962155
0,2,1.0,78741,1,4.94,Q4,1,0,1,0,0,397000,76.0,0.7
0,1,1.0,78701,0,4.54,Q4,0,0,1,0,0,727000,96.0,0.1117318435754189
3,3,2.0,78749,0,5.0,Q4,1,0,1,1,0,568000,300.0,0.0087719298245614
1,2,1.0,78704,1,5.0,Q4,1,0,1,0,1,802000,148.0,0.045045045045045
2,3,1.0,78702,1,4.62,Q4,0,0,1,1,0,613000,200.0,0.0996221229817932
0,1,1.0,78704,0,4.91,Q4,0,0,1,1,0,802000,82.0,0.7
1,3,2.0,78734,0,4.73,Q4,0,0,1,1,0,648000,150.0,0.2109181141439206
3,5,2.5,78734,0,4.95,Q4,0,0,1,1,0,648000,289.0,0.3225806451612903
2,3,2.0,78721,0,5.0,Q4,0,1,0,1,0,464000,341.0,0.0464227198252321
3,3,2.5,78704,1,4.95,Q4,0,1,1,1,0,802000,310.0,0.2152757298731937
2,2,2.0,78758,0,4.63,Q4,1,0,0,1,0,398000,167.0,0.7
2,2,2.0,78704,0,4.95,Q4,1,1,1,1,1,802000,113.0,0.5237515225334958
2,2,2.0,78702,1,4.86,Q4,1,1,1,0,1,613000,95.0,0.5599300087489064
1,1,1.0,78704,1,4.3,Q4,0,1,1,0,0,802000,94.0,0.088261253309797
4,5,3.0,78746,1,4.95,Q4,0,1,1,1,0,1721000,657.0,0.193868349864743
2,2,1.5,78702,1,4.93,Q4,0,0,1,1,0,613000,127.0,0.7
3,3,2.0,78746,1,5.0,Q4,1,1,1,1,0,1721000,850.0,0.0106157112526539
0,1,1.0,78752,0,4.47,Q4,1,1,1,1,1,422000,59.0,0.0566318926974664
3,3,3.5,78703,0,5.0,Q4,0,1,1,1,0,1324000,900.0,0.0085444003661885
2,2,2.5,78702,1,4.95,Q4,0,0,1,1,0,613000,120.0,0.4675505931612003
4,4,3.0,78741,0,4.87,Q4,0,1,1,1,0,397000,87.0,0.3721066510401406
1,1,1.0,78703,1,4.96,Q4,0,0,1,1,0,1324000,102.0,0.4328552803129074
1,1,1.0,78704,1,4.98,Q4,0,0,1,0,0,802000,99.66666666666667,0.1855976243504083
2,3,1.0,78737,0,5.0,Q4,1,0,1,1,0,786000,85.0,0.2049335863377609
2,2,2.0,78702,0,5.0,Q4,0,1,0,1,0,613000,286.0,0.0067781292363307
2,2,1.0,78704,0,4.78,Q4,0,0,1,0,0,802000,162.0,0.5683836589698046
3,5,1.0,78702,1,4.88,Q4,0,0,1,1,0,613000,180.0,0.4878048780487805
3,3,2.5,78741,0,4.78,Q4,0,0,1,1,0,397000,146.0,0.2844774273345702
1,1,1.0,78734,1,4.89,Q4,1,0,0,1,0,648000,164.0,0.496054114994363
1,1,1.0,78704,0,4.4,Q4,0,0,1,1,0,802000,71.0,0.4404873477038425
1,2,1.0,78741,0,4.5,Q4,1,0,1,1,0,397000,63.0,0.034440344403444
4,4,3.0,78750,0,4.83,Q4,0,1,1,0,1,603000,203.0,0.0536672629695885
